question_id,issue_type,source_file,source_page,stored_value,proposed_value,evidence,computed_result,confidence,recommended_action
APCALC-LEGACY-BC-MCQ-1993-012,public_release_blocked,AP Calculus historical archive,97; 91,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-013,public_release_blocked,AP Calculus historical archive,97; 91,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-014,public_release_blocked,AP Calculus historical archive,98; 92,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-015,public_release_blocked,AP Calculus historical archive,98; 92,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-016,public_release_blocked,AP Calculus historical archive,98; 92,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-017,public_release_blocked,AP Calculus historical archive,98; 92,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-018,public_release_blocked,AP Calculus historical archive,98; 92,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-019,public_release_blocked,AP Calculus historical archive,99; 93,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-020,public_release_blocked,AP Calculus historical archive,99; 93,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-021,public_release_blocked,AP Calculus historical archive,99; 93,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-022,public_release_blocked,AP Calculus historical archive,100; 94,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-023,public_release_blocked,AP Calculus historical archive,100; 94,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-024,public_release_blocked,AP Calculus historical archive,100; 94,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-025,public_release_blocked,AP Calculus historical archive,100; 94,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-026,public_release_blocked,AP Calculus historical archive,101; 95,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-027,public_release_blocked,AP Calculus historical archive,96; 90,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-028,public_release_blocked,AP Calculus historical archive,101; 95,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-029,public_release_blocked,AP Calculus historical archive,101; 95,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-030,public_release_blocked,AP Calculus historical archive,101; 95,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-031,public_release_blocked,AP Calculus historical archive,102; 96,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-032,public_release_blocked,AP Calculus historical archive,102; 96,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-033,public_release_blocked,AP Calculus historical archive,102; 96,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-034,public_release_blocked,AP Calculus historical archive,103; 97,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-035,public_release_blocked,AP Calculus historical archive,103; 97,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-036,public_release_blocked,AP Calculus historical archive,103; 97,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-037,public_release_blocked,AP Calculus historical archive,104; 98,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-038,public_release_blocked,AP Calculus historical archive,104; 98,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-039,public_release_blocked,AP Calculus historical archive,104; 98,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-040,public_release_blocked,AP Calculus historical archive,104; 98,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-041,public_release_blocked,AP Calculus historical archive,104; 98,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-042,public_release_blocked,AP Calculus historical archive,104; 98,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-043,public_release_blocked,AP Calculus historical archive,105; 99,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-044,public_release_blocked,AP Calculus historical archive,105; 99,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1993-045,public_release_blocked,AP Calculus historical archive,105; 99,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-001,public_release_blocked,AP Calculus historical archive,119; 113,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-002,public_release_blocked,AP Calculus historical archive,119; 113,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-003,public_release_blocked,AP Calculus historical archive,119; 113,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-004,public_release_blocked,AP Calculus historical archive,119; 113,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-005,public_release_blocked,AP Calculus historical archive,119; 113,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-006,public_release_blocked,AP Calculus historical archive,119; 113,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-007,public_release_blocked,AP Calculus historical archive,120; 114,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-008,public_release_blocked,AP Calculus historical archive,120; 114,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-009,public_release_blocked,AP Calculus historical archive,121; 115,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-010,public_release_blocked,AP Calculus historical archive,121; 115,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-011,public_release_blocked,AP Calculus historical archive,121; 115,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-012,public_release_blocked,AP Calculus historical archive,121; 115,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-013,public_release_blocked,AP Calculus historical archive,122; 116,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-014,public_release_blocked,AP Calculus historical archive,122; 116,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-015,public_release_blocked,AP Calculus historical archive,122; 116,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-016,public_release_blocked,AP Calculus historical archive,122; 116,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-017,public_release_blocked,AP Calculus historical archive,123; 117,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-018,public_release_blocked,AP Calculus historical archive,123; 117,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-019,public_release_blocked,AP Calculus historical archive,123; 117,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-020,public_release_blocked,AP Calculus historical archive,124; 118,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-021,public_release_blocked,AP Calculus historical archive,124; 118,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-022,public_release_blocked,AP Calculus historical archive,124; 118,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-023,public_release_blocked,AP Calculus historical archive,125; 119,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-024,public_release_blocked,AP Calculus historical archive,125; 119,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-025,public_release_blocked,AP Calculus historical archive,125; 119,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-076,public_release_blocked,AP Calculus historical archive,126; 120,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-077,public_release_blocked,AP Calculus historical archive,126; 120,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-078,public_release_blocked,AP Calculus historical archive,127; 121,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-079,public_release_blocked,AP Calculus historical archive,127; 121,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-080,public_release_blocked,AP Calculus historical archive,127; 121,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-081,public_release_blocked,AP Calculus historical archive,127; 121,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-082,public_release_blocked,AP Calculus historical archive,128; 122,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-083,public_release_blocked,AP Calculus historical archive,128; 122,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-084,public_release_blocked,AP Calculus historical archive,128; 122,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-085,public_release_blocked,AP Calculus historical archive,128; 122,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-086,public_release_blocked,AP Calculus historical archive,129; 123,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-087,public_release_blocked,AP Calculus historical archive,129; 123,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-088,public_release_blocked,AP Calculus historical archive,130; 124,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-089,public_release_blocked,AP Calculus historical archive,130; 124,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1997-090,public_release_blocked,AP Calculus historical archive,130; 124,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-001,public_release_blocked,AP Calculus historical archive,144; 138,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-002,public_release_blocked,AP Calculus historical archive,144; 138,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-003,public_release_blocked,AP Calculus historical archive,144; 138,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-004,public_release_blocked,AP Calculus historical archive,144; 138,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-005,public_release_blocked,AP Calculus historical archive,145; 139,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-006,public_release_blocked,AP Calculus historical archive,146; 140,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-007,public_release_blocked,AP Calculus historical archive,147; 141,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-008,public_release_blocked,AP Calculus historical archive,147; 141,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-009,public_release_blocked,AP Calculus historical archive,147; 141,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-010,public_release_blocked,AP Calculus historical archive,147; 141,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-011,public_release_blocked,AP Calculus historical archive,147; 141,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-012,public_release_blocked,AP Calculus historical archive,148; 142,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-013,public_release_blocked,AP Calculus historical archive,148; 142,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-014,public_release_blocked,AP Calculus historical archive,148; 142,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-015,public_release_blocked,AP Calculus historical archive,149; 143,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-016,public_release_blocked,AP Calculus historical archive,149; 143,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-017,public_release_blocked,AP Calculus historical archive,149; 143,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-018,public_release_blocked,AP Calculus historical archive,150; 144,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-019,public_release_blocked,AP Calculus historical archive,150; 144,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-020,public_release_blocked,AP Calculus historical archive,150; 144,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-021,public_release_blocked,AP Calculus historical archive,150; 144,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-022,public_release_blocked,AP Calculus historical archive,151; 145,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-023,public_release_blocked,AP Calculus historical archive,151; 145,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-024,public_release_blocked,AP Calculus historical archive,144; 138,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-025,public_release_blocked,AP Calculus historical archive,152; 146,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-026,public_release_blocked,AP Calculus historical archive,152; 146,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-027,public_release_blocked,AP Calculus historical archive,152; 146,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-028,public_release_blocked,AP Calculus historical archive,152; 146,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-076,public_release_blocked,AP Calculus historical archive,153; 147,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-BC-MCQ-1998-077,public_release_blocked,AP Calculus historical archive,153; 147,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
