question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
APCALC-AB-FRQ-1988-06,frq,1988,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-01,frq,1989,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-02,frq,1989,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-03,frq,1989,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-04,frq,1989,AP Calculus AB,1,U1,APCALC-U1,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-05,frq,1989,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1989-06,frq,1989,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-01,frq,1990,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-02,frq,1990,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-03,frq,1990,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-04,frq,1990,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-05,frq,1990,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1990-06,frq,1990,AP Calculus AB,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-01,frq,1991,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-02,frq,1991,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-03,frq,1991,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-04,frq,1991,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-05,frq,1991,AP Calculus AB,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1991-06,frq,1991,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-01,frq,1992,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-02,frq,1992,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-03,frq,1992,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-04,frq,1992,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-05,frq,1992,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1992-06,frq,1992,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-01,frq,1993,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-02,frq,1993,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-03,frq,1993,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-04,frq,1993,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-05,frq,1993,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1993-06,frq,1993,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-01,frq,1994,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-02,frq,1994,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-03,frq,1994,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-04,frq,1994,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-05,frq,1994,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1994-06,frq,1994,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-01,frq,1995,AP Calculus AB,1,U1,APCALC-U1,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-02,frq,1995,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-03,frq,1995,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-04,frq,1995,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-05,frq,1995,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1995-06,frq,1995,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-01,frq,1996,AP Calculus AB,9,U9,APCALC-U9,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-02,frq,1996,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-03,frq,1996,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-04,frq,1996,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-05,frq,1996,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1996-06,frq,1996,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-01,frq,1997,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-02,frq,1997,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-03,frq,1997,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-04,frq,1997,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-05,frq,1997,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1997-06,frq,1997,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-01,frq,1998,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-02,frq,1998,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-03,frq,1998,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-04,frq,1998,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-05,frq,1998,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1998-06,frq,1998,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-01,frq,1999,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-02,frq,1999,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-03,frq,1999,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-04,frq,1999,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-05,frq,1999,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-1999-06,frq,1999,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-01,frq,2000,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-02,frq,2000,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-03,frq,2000,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-04,frq,2000,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-05,frq,2000,AP Calculus AB,2,U2,APCALC-U2,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2000-06,frq,2000,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-01,frq,2001,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-02,frq,2001,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-03,frq,2001,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-04,frq,2001,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-05,frq,2001,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2001-06,frq,2001,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-01,frq,2002,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-02,frq,2002,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,blocked,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-03,frq,2002,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-04,frq,2002,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-05,frq,2002,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-06,frq,2002,AP Calculus AB,3,U3,APCALC-U3,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-01-FORM-B,frq,2002,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-02-FORM-B,frq,2002,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-03-FORM-B,frq,2002,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-04-FORM-B,frq,2002,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-05-FORM-B,frq,2002,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2002-06-FORM-B,frq,2002,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,blocked,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-01,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-02,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-03,frq,2003,AP Calculus AB,6,U6,APCALC-U6,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-04,frq,2003,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-05,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-06,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-01-FORM-B,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-02-FORM-B,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-03-FORM-B,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-04-FORM-B,frq,2003,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-AB-FRQ-2003-05-FORM-B,frq,2003,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
